5.59563, -.2, 1.045
5.59563, -.2, 1.04
5.59563, -.2, 1.035
5.59563, -.2, 1.03
5.59563, -.2, 1.025
5.59563, -.2, 1.0099999999999998
5.59563, -.2, 1.02
5.59563, -.2, 1.02
5.61561, -.2, 1.02
5.6355900000000005, -.2, 1.02
5.665560000000001, -.2, 1.02
5.70552, -.2, 1.02
5.755470000000001, -.2, 1.02
5.8254, -.2, 1.02
5.90532, -.2, 1.02
5.985240000000001, -.2, 1.0099999999999998
6.095130000000001, -.2, 1.0
6.2150099999999995, -.2, 0.98
6.33489, -.2, 0.9499999999999997
6.48474, -.2, 0.9199999999999999
6.634590000000001, -.2, 0.8599999999999999
6.79443, -.2, 0.79
6.954270000000001, -.2, 0.69
7.1241, -.2, 0.5799999999999996
7.283940000000001, -.2, 0.41999999999999993
7.4238, -.2, 0.22999999999999998
7.54368, -.2, 0.0
7.6236, -.2, -0.27
7.683540000000001, -.2, -0.5900000000000003
7.683540000000001, -.2, -0.9400000000000004
7.66356, -.2, -1.3200000000000003
7.603620000000001, -.2, -1.75
7.51371, -.2, -2.1800000000000006
7.4238, -.2, -2.62
7.31391, -.2, -3.04
7.21401, -.2, -3.45
7.11411, -.2, -3.83
7.0242, -.2, -4.2
6.944280000000001, -.2, -4.55
6.87435, -.2, -4.87
6.824400000000001, -.2, -5.180000000000001
6.77445, -.2, -5.46
6.744480000000001, -.2, -5.71
6.724500000000001, -.2, -5.95
6.724500000000001, -.2, -6.160000000000001
6.744480000000001, -.2, -6.3500000000000005
6.77445, -.2, -6.510000000000001
6.824400000000001, -.2, -6.64
6.87435, -.2, -6.760000000000001
6.954270000000001, -.2, -6.840000000000001
7.0242, -.2, -6.8999999999999995
7.10412, -.2, -6.94
7.174050000000001, -.2, -6.97
7.2439800000000005, -.2, -6.9799999999999995
7.29393, -.2, -6.989999999999999
7.34388, -.2, -6.989999999999999
7.373850000000001, -.2, -6.989999999999999
7.393830000000001, -.2, -6.989999999999999
7.393830000000001, -.2, -6.989999999999999
7.41, -.2, -6.989999999999999
